region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,lat,long
1.5159623066523338,10.571060481976643,0.9914634323251311,36,0.5075290199075645,2,4,1,-0.385680030176266,0,2,0,1,9,10,0.34027777272050386,1.1635229043864408
1.5159623066523338,9.952039593118293,0.7948421522967147,19,-0.7171336598565383,1,4,2,-0.2929927087156742,0,0,0,1,0,10,0.365313730558998,1.1194791406763351
1.5159623066523338,8.612503371220562,-0.5815068079021998,15,-1.2110771643682392,3,3,2,-0.1262186885858047,0,0,0,1,6,3,0.3730790428691703,1.120668263790607
1.5159623066523338,10.462817585361734,0.3032889522256738,19,1.6381611701430636,2,4,4,-0.3200396688290126,0,2,0,1,7,0,0.27578912720927756,1.1001725661143387
1.5159623066523338,7.9724660159745655,-0.5815068079021998,15,-1.2110771643682392,2,3,2,-0.42804515023539247,0,0,0,1,6,1,0.3739291204690901,1.1210533344742222
1.5159623066523338,9.047821442478408,-0.08995360783115887,25,-1.0524714519103537,3,5,2,0.06058814002136722,0,0,0,1,6,9,0.37228759131062217,1.1211154426489982
1.5159623066523338,10.673572625816131,0.5982208722682983,5,-0.3625366027185511,1,4,2,-0.18949727788566745,0,0,0,1,0,5,0.365313730558998,1.1194791406763351
1.5159623066523338,10.12643108384767,0.7948421522967147,25,0.024914494857141024,1,4,2,-0.2003142828183494,0,0,0,1,0,0,0.3449766499366175,1.1421595555085438
1.5159623066523338,9.448963494138779,0.4999102322540902,3,1.6585533331733633,1,4,2,-0.12505781757946013,0,0,0,1,0,10,0.3449766499366175,1.1421595555085438
1.5159623066523338,8.496990484098719,0.008357032183049307,29,1.5781175789982926,0,3,2,0.0027669787858140052,0,0,0,1,6,5,0.3729911038071087,1.1207055286954732
1.5159623066523338,10.584055950889214,0.9914634323251311,12,1.470492274116156,1,4,2,-0.40642893149656256,0,0,0,1,6,5,0.28689876204962084,1.1097620682998408
1.5159623066523338,8.987071812848821,0.3032889522256738,35,0.19145049293792096,0,3,2,0.24287157470726548,0,0,0,1,4,5,0.5787119348993703,1.1350338225082535
1.5159623066523338,10.042814617757227,0.5982208722682983,38,-1.096654471809336,2,4,2,-0.3316973044904268,0,2,1,1,4,10,0.34027777272050386,1.1635229043864408
1.5159623066523338,10.341419850781794,0.9914634323251311,6,-1.0071555340652434,2,4,4,-0.4171569807965745,0,2,0,1,4,6,0.34027777272050386,1.1635229043864408
1.5159623066523338,10.645305842559727,0.7948421522967147,3,-1.5044977324153277,1,4,2,-0.19986505687336548,0,0,0,1,9,10,0.3449766499366175,1.1421595555085438
1.5159623066523338,9.654384962051822,0.401599592239882,38,0.26169016559784175,2,4,4,-0.11086049860531506,0,2,0,1,12,5,0.31975865823965893,1.1219104272861382
1.5159623066523338,9.775085837731604,0.10666767219725748,5,-0.5370028864222253,2,4,4,-0.1543731463258856,0,2,1,1,9,10,0.31975865823965893,1.1219104272861382
1.5159623066523338,10.2396025825095,0.7948421522967147,7,0.6763308138805999,2,5,2,-0.3124828878336891,0,2,1,1,11,5,0.42821683478126865,1.1219104272861382
1.5159623066523338,10.571060481976643,0.9914634323251311,0,0.45881440822407105,2,5,2,-0.3867074677336054,0,2,0,1,7,0,0.42821683478126865,1.1219104272861382
1.5159623066523338,9.581834960513193,0.3032889522256738,22,1.0071370141499043,3,5,2,-0.021722506888259534,0,0,0,1,0,0,0.3085174079364325,1.1225813197900754
1.5159623066523338,11.08206562284212,0.4999102322540902,6,-0.6650203543346616,1,4,2,-0.40979590219312517,0,1,0,1,3,0,0.35018176301999504,1.1499662425370853
1.5159623066523338,9.680281499268713,0.401599592239882,17,0.8643918729378072,3,5,2,-0.09953199878478014,0,0,0,1,0,0,0.3051546182032296,1.1236148619265318
1.5159623066523338,9.932560800021836,0.3032889522256738,39,-0.9516435347049835,2,4,4,-0.12191323596457274,0,2,0,1,7,0,0.34027777272050386,1.1635229043864408
1.5159623066523338,9.392578591964389,0.401599592239882,3,1.6619520270117465,3,3,2,-0.05505418244973921,0,0,0,1,0,0,0.3085174079364325,1.1225813197900754
1.5159623066523338,9.392578591964389,0.10666767219725748,25,-0.4712948055468155,3,5,2,-0.08174087225076376,0,0,0,1,9,0,0.3085174079364325,1.1225813197900754
1.5159623066523338,8.987071812848821,0.4999102322540902,16,1.230317909537072,3,3,2,-0.04171083754922693,0,0,1,2,9,8,0.3051546182032296,1.1236148619265318
1.5159623066523338,9.296518068217235,0.3032889522256738,23,0.5709713048907188,3,4,2,-0.013916650121459848,0,0,0,1,6,5,0.2821207396776524,1.109066456742344
1.5159623066523338,10.534493336558224,0.5982208722682983,25,-0.7397916187790934,2,5,4,-0.27947145254982175,0,2,0,1,3,9,0.31975865823965893,1.1219104272861382
1.5159623066523338,10.295191745394256,0.7948421522967147,24,-0.5698569268599302,2,4,4,-0.32424727025430744,0,2,0,1,7,5,0.31975865823965893,1.1219104272861382
1.5159623066523338,9.85166780380633,0.6965315122825065,28,0.6604702426348114,2,4,2,-0.17725698283026417,0,2,0,1,7,5,0.35200298099527416,1.1169417733040126
1.5159623066523338,9.654384962051822,0.10666767219725748,29,1.7469193729713282,2,4,4,0.017929466374429458,0,2,0,1,7,8,0.29337693962143097,1.112594201069653
1.5159623066523338,10.042814617757227,0.7948421522967147,15,-1.1952165931224508,2,4,4,-0.23022116652203092,0,2,1,1,9,0,0.29337693962143097,1.112594201069653
1.5159623066523338,9.679718805828,0.4999102322540902,38,0.05890143324097367,2,4,2,-0.2503340350687364,0,2,1,1,12,9,0.29337693962143097,1.112594201069653
1.5159623066523338,8.656955133791396,-0.28657488785957524,13,-0.9017960250753623,1,4,2,0.3986195441676783,0,0,0,1,6,5,0.4477979326001322,1.157541887155457
1.5159623066523338,10.645401087458245,0.5982208722682983,12,-0.2821008485434805,1,4,2,-0.22308692478189035,0,0,0,1,8,10,0.2902850021993745,1.1009136408557727
1.5159623066523338,8.160518247477505,-1.0730600079732406,0,1.4036512952946185,0,5,2,0.0694837032883754,0,0,1,2,9,4,0.4382665107935726,1.1548230396964383
1.5159623066523338,8.779557455883728,0.401599592239882,11,-1.55887683382946,3,3,2,-0.1050250091021577,0,0,1,2,4,9,0.2838889010854888,1.113198575718404
1.5159623066523338,8.922658299524402,0.008357032183049307,2,-1.2563930822133496,0,4,2,0.1273048645239286,0,0,0,1,9,5,0.2626568939415383,1.0957256208003359
1.5159623066523338,10.373178632943564,0.8931527923109229,15,0.9516250147896443,2,4,4,-0.1755490346829986,0,2,0,1,8,10,0.29337693962143097,1.112594201069653
1.5159623066523338,10.328428437144948,0.7948421522967147,35,-0.9946936566578382,2,4,2,-0.3864628397437627,0,2,2,1,3,1,0.34027777272050386,1.1635229043864408
1.5159623066523338,9.877913301416697,0.401599592239882,18,-1.383277652179658,1,4,2,-0.13878811948208727,0,0,0,1,9,10,0.3449766499366175,1.1421595555085438
1.5159623066523338,9.47231994707559,0.20497831221146567,2,0.8088798735775472,2,3,2,0.05963186697016384,0,0,0,1,0,0,0.3235567463300633,1.1163217473952185
1.5159623066523338,9.457200449907708,-0.18826424784536705,25,1.013934401826671,2,6,2,0.05960073249872931,0,0,0,1,9,0,0.3235567463300633,1.1163217473952185
1.5159623066523338,9.530610634021116,0.4999102322540902,24,0.44182093903215475,2,3,2,0.14264971115951774,0,0,0,1,9,9,0.3235567463300633,1.1163217473952185
1.5159623066523338,10.043032079974024,0.6965315122825065,25,0.024914494857141024,1,4,2,-0.13137366749903595,0,0,2,1,0,10,0.3449766499366175,1.1421595555085438
1.5159623066523338,8.764053269347762,-0.08995360783115887,12,-0.47809219322358204,2,6,2,0.16777522960718236,0,0,2,1,11,1,0.3242435504047589,1.1174945360595248
1.5159623066523338,9.539644119118783,0.6965315122825065,15,-1.2144758582066226,2,7,3,0.056140358387863125,0,0,1,2,9,9,0.32351072488758653,1.123848202339168
1.5159623066523338,8.612503371220562,0.10666767219725748,12,1.4682264782239005,2,3,2,0.12285708289042453,0,0,1,0,11,10,0.42399575980235144,1.1226805686533676
1.5159623066523338,10.491135318903403,0.6965315122825065,2,0.8338036283923579,1,4,2,-0.18972411474897616,0,0,0,1,0,0,0.365313730558998,1.1194791406763351
1.5159623066523338,9.387230538772931,0.5982208722682983,29,0.9629539942509219,0,4,2,-0.05568131966006329,0,0,0,1,0,5,0.3002356002017568,1.1278552354512277
1.5159623066523338,10.341419850781794,0.5982208722682983,9,-0.8519485154457411,2,6,2,-0.2651762823797396,0,2,2,1,3,9,0.27578912720927756,1.1001725661143387
1.5159623066523338,7.1180162044653335,0.008357032183049307,18,-1.4693778960853674,2,4,2,0.1204374896817983,0,0,0,1,6,5,0.32515225404605236,1.109072667559821
1.5159623066523338,9.85166780380633,0.20497831221146567,17,-0.04079358601826875,2,4,4,0.03437291507349409,0,2,0,1,7,10,0.35200298099527416,1.1169417733040126
1.5159623066523338,10.126231023828998,0.7948421522967147,39,1.0445226463721202,2,4,2,-0.3004961163313956,0,2,0,1,9,9,0.34027777272050386,1.1635229043864408
1.5159623066523338,9.20029003612268,0.401599592239882,35,0.32626534852712374,0,3,2,0.03657011920044512,0,0,0,1,9,8,0.3878586678995146,1.1188162601269442
1.5159623066523338,10.54507824618167,0.9914634323251311,15,0.6151543247897012,2,5,2,-0.4129894094059811,0,2,1,1,11,5,0.42821683478126865,1.1219104272861382
1.5159623066523338,8.411832675758411,-0.3848855278737834,37,1.1306228902778295,1,4,2,0.46088848703673563,0,0,0,1,6,1,0.28689876204962084,1.1097620682998408
1.5159623066523338,9.952039593118293,0.6965315122825065,3,1.6676165167423853,1,4,2,-0.08811899111320864,0,0,0,1,0,0,0.3449766499366175,1.1421595555085438
1.5159623066523338,8.935903526274423,-0.28657488785957524,6,-0.3013601136276523,1,4,2,-0.09575138439630167,0,0,0,1,6,5,0.33816723523104625,1.1227364660106667
1.5159623066523338,8.987071812848821,0.10666767219725748,15,0.7431717927021375,0,4,2,0.14954377269144908,0,0,0,1,0,5,0.28689876204962084,1.1097620682998408
1.5159623066523338,8.716044050161402,0.008357032183049307,35,0.1857860032072822,2,3,2,0.029453668586838566,0,1,0,2,4,0,0.3906668552813216,1.1263760050525735
1.5159623066523338,9.79757132694458,0.401599592239882,4,0.3058731854968242,2,5,4,-0.12947001695989618,0,2,1,1,9,7,0.42821683478126865,1.1219104272861382
1.5159623066523338,10.421983682606339,0.7948421522967147,13,-1.2371338171291777,2,4,4,-0.3369056567832601,0,2,1,1,7,0,0.42821683478126865,1.1219104272861382
1.5159623066523338,10.341419850781794,0.6965315122825065,5,-0.5993122734592518,2,5,2,-0.1904402075919703,0,2,0,1,9,5,0.31975865823965893,1.1219104272861382
1.5159623066523338,8.242756345714477,-0.18826424784536705,37,-0.9278526778363007,2,5,2,0.4697840503037438,0,0,1,1,9,9,0.4601973403506991,1.1580201201012368
1.5159623066523338,8.612503371220562,-0.08995360783115887,37,-0.9142579024827676,3,4,2,0.3185594747646046,0,0,1,1,6,5,0.28689876204962084,1.1097620682998408
1.5159623066523338,9.775085837731604,0.3032889522256738,0,0.1755899216921324,2,4,4,-0.2928103496687005,0,2,1,1,9,5,0.31975865823965893,1.1219104272861382
1.5159623066523338,9.433483923290392,0.3032889522256738,15,-1.1963494910685786,3,4,2,0.10506595635640816,0,0,0,1,6,0,0.28689876204962084,1.1097620682998408
1.5159623066523338,8.909235279192261,-0.08995360783115887,17,-9.259957669577317e-06,1,4,2,0.10506595635640816,0,0,0,1,6,5,0.28689876204962084,1.1097620682998408
1.5159623066523338,8.974618038455112,0.20497831221146567,38,0.11101473876285038,0,3,2,0.14954377269144908,0,1,1,2,9,0,0.36366956322866867,1.1146624032897126
1.5159623066523338,8.006367567650246,-0.4831961678879916,4,0.3024744916584409,0,4,2,0.10506595635640816,0,0,1,1,6,5,0.28689876204962084,1.1097620682998408
1.5159623066523338,9.350102314351341,0.3032889522256738,0,0.4576815102779433,0,4,2,0.37193285436665374,0,0,0,1,6,0,0.28689876204962084,1.1097620682998408
1.5159623066523338,9.261698664251325,-0.18826424784536705,12,-0.32061937871182417,0,6,2,-0.02836749264871465,0,0,0,1,0,10,0.387918466461717,1.126102170109984
1.5159623066523338,8.612503371220562,-0.28657488785957524,25,0.8734550565068293,2,5,0,0.14953932490981559,0,0,0,1,6,5,0.2849347896635965,1.1001415120269502
1.5159623066523338,6.395261598115449,0.7948421522967147,9,-0.8462840257151023,1,4,2,-0.31716640189376893,0,0,2,1,9,0,0.3130612192731123,1.1294218520517916
1.5159623066523338,9.712629664719888,0.10666767219725748,12,-0.18353872723036582,0,6,2,-0.13694229010418307,0,0,0,1,8,10,0.3530641123441401,1.1453895532459746
1.5159623066523338,8.366137716496281,-0.3848855278737834,12,-0.3251509704963352,1,4,2,0.4951319578330836,0,0,0,1,0,5,0.358619516024725,1.1028706694429824
1.5159623066523338,9.61547209118311,0.401599592239882,3,-1.540750466691416,1,4,2,0.07097815791723278,0,0,0,1,9,5,0.3449766499366175,1.1421595555085438
1.5159623066523338,9.740380214665977,0.8931527923109229,12,-0.15295048268491646,2,4,2,-0.349301624195836,0,2,1,1,4,1,0.31975865823965893,1.1219104272861382
1.5159623066523338,10.596384701840863,0.8931527923109229,17,0.8292720366078469,2,5,2,-0.3673551698462291,0,2,0,1,3,5,0.31975865823965893,1.1219104272861382
1.5159623066523338,10.993731591533722,-3.7274472883568612,6,-0.9686370038968998,1,6,2,4.019109346058377,0,0,0,1,6,5,2.569218174118683,-1.8952633393152818
1.5159623066523338,9.047821442478408,0.10666767219725748,3,1.6710152105807685,0,4,2,0.17178268085896956,0,0,0,1,0,0,0.2906215156768605,1.1003029932813693
1.5159623066523338,10.571188711764599,0.5982208722682983,25,1.013934401826671,1,4,2,-0.10818293406194561,0,0,0,1,9,10,0.3449766499366175,1.1421595555085438
1.5159623066523338,8.242756345714477,-0.679817447916408,24,0.44182093903215475,1,3,2,-0.0630824282982141,0,0,1,1,9,9,0.22544401417949164,1.085708690156021
1.5159623066523338,8.34283980427146,-0.4831961678879916,38,0.24356379845979767,1,4,2,0.026949567527175762,0,0,1,1,9,0,0.15899725888637817,1.0676661411670783
1.5159623066523338,8.732304571033183,0.20497831221146567,19,0.3364614300422736,1,5,2,0.23673808383466333,0,0,0,1,0,5,0.22544401417949164,1.085708690156021
1.5159623066523338,8.160518247477505,-0.4831961678879916,9,0.0679646168099957,1,5,2,0.09329712615415632,0,0,1,1,11,9,0.15899725888637817,1.0676661411670783
1.5159623066523338,9.79757132694458,0.008357032183049307,0,0.4622131020624543,2,5,2,-0.10376183911824254,0,2,0,1,7,5,0.29337693962143097,1.112594201069653
1.5159623066523338,9.679718805828,0.20497831221146567,23,0.4950671425001592,2,4,3,-0.19173451204732,0,2,1,1,9,10,0.29337693962143097,1.112594201069653
1.5159623066523338,10.462817585361734,0.4999102322540902,25,0.006788127719096951,2,5,2,-0.22962071600150785,0,2,0,1,7,0,0.29337693962143097,1.112594201069653
1.5159623066523338,10.08539235583374,0.3032889522256738,25,0.3749799602106172,2,5,2,-0.19589763565627982,0,2,0,1,7,0,0.29337693962143097,1.112594201069653
1.5159623066523338,10.165467127635536,0.7948421522967147,38,0.052104045564207134,2,4,2,-0.3320086492047721,0,2,1,1,9,10,0.43407943891865175,1.1498591059355954
1.5159623066523338,9.882774510938587,0.401599592239882,38,-0.8712077805299129,2,4,4,-0.2074885545931915,0,2,0,1,9,0,0.29337693962143097,1.112594201069653
1.5159623066523338,10.36059589379613,0.6965315122825065,6,1.170274318392301,2,4,4,-0.3151471090321581,0,2,0,1,8,0,0.29337693962143097,1.112594201069653
1.5159623066523338,10.341419850781794,0.6965315122825065,19,0.08609098394803978,2,5,2,-0.3658028940561362,0,2,0,1,7,10,0.29337693962143097,1.112594201069653
1.5159623066523338,8.294049640102028,0.8931527923109229,6,-1.0060226361191158,0,4,1,-0.281891045758448,0,2,0,0,4,10,0.27939462875376986,1.1217054703093756
1.5159623066523338,8.698681067461614,0.20497831221146567,29,1.7446535770790725,0,5,2,0.4119628890681906,0,0,0,1,0,0,0.43841981789176554,1.148200879777236
1.5159623066523338,8.268731832117737,-0.5815068079021998,26,0.0928883716248063,1,4,2,-0.20183097635537428,0,0,0,1,6,5,0.2827949391534531,1.0997253872559474
1.5159623066523338,8.086410275323782,-0.5815068079021998,22,-0.3648023986108066,1,4,2,0.37136353831756524,0,0,0,1,6,5,0.2940804521179175,1.1103707284126512
1.5159623066523338,10.225208667211332,0.8931527923109229,0,1.4127144788636405,2,5,2,-0.3644062906232159,0,2,1,1,9,10,0.35200298099527416,1.1169417733040126
1.5159623066523338,9.932560800021836,0.4999102322540902,18,-1.3300314487116536,2,4,4,-0.3856933735211665,0,2,1,1,3,0,0.34027777272050386,1.1635229043864408
1.5159623066523338,10.025262609462049,0.008357032183049307,6,1.1634769307155344,2,6,2,-0.11185680169121999,0,2,0,1,8,1,0.34027777272050386,1.1635229043864408
1.5159623066523338,9.047821442478408,0.10666767219725748,15,-1.2314693273985389,2,3,2,-0.08878171057660075,0,0,1,2,9,0,0.31125788224045287,1.1290031808456233
1.5159623066523338,9.49514330367712,0.7948421522967147,28,0.6616031405809392,1,4,2,-0.24056670660156143,0,0,1,1,0,0,0.365313730558998,1.1194791406763351
1.5159623066523338,7.52294091807237,-0.7781280879306162,39,1.7129324345874954,1,4,2,0.2829772216965719,0,0,0,1,6,5,0.32934401600428376,1.1228731039951751
1.5159623066523338,8.922658299524402,-0.08995360783115887,2,-1.258658878105605,0,4,2,0.09617039308939997,0,0,0,1,9,10,0.284641659456728,1.1034146128376756
1.5159623066523338,10.736287973911258,0.6965315122825065,25,-0.5086804377690314,1,4,2,-0.22343385174930366,0,0,0,1,9,10,0.365313730558998,1.1194791406763351
1.5159623066523338,9.472089062401459,0.8931527923109229,16,-0.4237130918094498,0,4,2,-0.2730799903424764,0,0,0,1,9,5,0.3002356002017568,1.1278552354512277
1.5159623066523338,8.292798858200374,-0.3848855278737834,29,-1.185020511607301,1,4,2,0.3765096216675295,0,0,1,1,9,10,0.3094431131297252,1.115212681718233
1.5159623066523338,6.3784261836515865,0.9914634323251311,9,-0.8462840257151023,1,4,2,-0.25351419893669186,0,0,2,1,9,0,0.3130612192731123,1.1294218520517916
1.5159623066523338,10.81975828421028,-0.7781280879306162,3,0.3772457561028727,1,4,2,0.11863169033859564,0,1,0,3,3,7,0.2902850021993745,1.1009136408557727
1.5159623066523338,10.165467127635536,0.6965315122825065,24,0.5630410192678245,2,4,2,-0.33997017832874443,0,2,2,1,7,5,0.43407943891865175,1.1498591059355954
1.5159623066523338,8.51699317141357,-0.4831961678879916,19,0.0781606983251455,1,4,2,0.4013593776539168,0,0,1,1,0,9,0.358619516024725,1.1028706694429824
1.5159623066523338,8.476162841858246,-0.08995360783115887,16,-0.4237130918094498,1,4,2,0.23437631178727267,0,0,0,1,9,0,0.358619516024725,1.1028706694429824
1.5159623066523338,6.3784261836515865,0.9914634323251311,9,-0.8462840257151023,1,4,2,-0.25351419893669186,0,0,2,1,9,0,0.3130612192731123,1.1294218520517916
1.5159623066523338,10.239781201782993,0.6965315122825065,25,-0.5086804377690314,1,4,2,-0.30534419831191506,0,0,0,1,9,0,0.3449766499366175,1.1421595555085438
1.5159623066523338,10.12643108384767,0.6965315122825065,33,-0.3421444396882515,1,4,2,-0.2672578441842195,0,0,0,1,0,8,0.3449766499366175,1.1421595555085438
1.5159623066523338,8.1886891244442,-0.3848855278737834,15,-0.6106412529205293,2,3,2,0.08727482982239178,0,0,0,1,6,5,0.33004752850076824,1.11111602650997
1.5159623066523338,8.987196820661973,-0.18826424784536705,26,0.0928883716248063,0,6,2,-0.2703268135113373,0,2,1,1,9,3,0.29771526668309556,1.133108531198354
1.5159623066523338,7.989560449333865,-0.3848855278737834,29,-9.259957669577317e-06,1,4,2,0.11396151962341634,0,0,0,1,6,5,0.284641659456728,1.1034146128376756
1.5159623066523338,9.90323752128092,0.7948421522967147,17,0.8202088530388248,1,4,2,-0.17906278217346683,0,0,0,1,9,5,0.3449766499366175,1.1421595555085438
1.5159623066523338,10.042814617757227,0.8931527923109229,35,0.19258339088404872,2,4,2,-0.36442852953138344,0,2,0,1,12,5,0.35200298099527416,1.1169417733040126
1.5159623066523338,7.649692623711514,-0.3848855278737834,15,0.736374405025371,1,5,2,0.4164106707016947,0,0,0,1,6,5,0.33004752850076824,1.11111602650997
1.5159623066523338,9.323669057283185,-0.5815068079021998,22,0.12121082027800018,0,6,2,0.12418696959884225,0,0,0,1,6,5,0.33051653683175997,1.1197925385262573
1.5159623066523338,8.086410275323782,-0.5815068079021998,22,-0.3648023986108066,1,4,2,0.37136353831756524,0,0,0,1,6,5,0.2940804521179175,1.1103707284126512
1.5159623066523338,8.575462099540212,0.3032889522256738,6,0.1801215134766434,0,5,2,-0.14659397624888695,0,0,1,1,9,0,0.30340199269635754,1.1271461464198038
1.5159623066523338,7.8628820346414905,-0.4831961678879916,29,1.1034333395707634,1,4,2,-0.049071916152676205,0,0,0,1,6,5,0.2940804521179175,1.1103707284126512
1.5159623066523338,8.496990484098719,-0.28657488785957524,35,0.325132450580996,0,3,2,0.12285708289042453,0,0,0,1,6,5,0.5111556817732568,1.1802483253128975
1.5159623066523338,8.648221453822641,-0.08995360783115887,37,-0.6684190481730449,2,3,2,0.1406482094244409,0,0,0,1,9,5,0.3043693223790268,1.1227923633679655
1.5159623066523338,9.79757132694458,0.7948421522967147,37,-0.6808809255804501,2,4,4,-0.30263105151547753,0,2,1,1,4,0,0.42821683478126865,1.1219104272861382
